\database\database_achieveInfo.msbt
AchieveName_001	百戦錬磨
MovieSerifText_OP_0027_M	chance chance chance chance 
MovieSerifText_OP_0028_M	掴んでいく
MovieSerifText_OP_0029_M	Bounce Bounce Bounce Bounce 
MovieSerifText_OP_0030_M	弾んでいく
MovieSerifText_OP_0031_M	あ・か・さ・た・な・は・ま・や・ら・わ・ん
MovieSerifText_OP_0032_M	踊ろう dance dance dance dance
MovieSerifText_OP_0033_M	スシ レーンドライブ
\database\database_movieSerif_OPPV.msbt
\database\database_nexError.msbt
Txt_ErrorCutToArena	通信が切断されました。\n\n闘技場へもどります。
Txt_ErrorCutToShrine	通信が切断されました。
Txt_ErrorRetry	通信が切断されました。\n\nすこし時間をおいてから\n再度実行してください。
Txt_ErrorProcess	闘技場へもどります。
Txt_ErrorAtBattleRemove3	通信が切断されました。\n\nこれまでの戦況によるレート変更を行い、\n闘技場へもどります。\n（ランキングへのレート情報のアップロード\nは行われません）
Txt_ErrorWifiSwitchOff	無線通信機能がオフになっているため\n通信できません。\n\n無線通信機能をオンにしてください。
Txt_ErrorPiaError	接続に失敗しました。
\database\database_staffrollName.msbt
StaffName_001	スタッフ
StaffName_002	キャラクターデザイン / アートディレクション
StaffName_003	大久保 亞夜子
StaffName_004	脚本
StaffName_005	中屋敷 法仁
StaffName_006	アニメーション監督
StaffName_007	大地 丙太郎
StaffName_008	ゲームディベロップメント
StaffName_009	ディレクター
StaffName_010	渡邊 浩崇\n安藤 佳織
StaffName_011	アシスタントディレクター
StaffName_012	坂本 祐軌\n鳥山 和良
StaffName_013	チーフイベントプランニング
StaffName_014	矢澤 勝憲
StaffName_015	プランニング
StaffName_016	高橋 知輝\n高橋 祐一郎\n田中 維人\n五十嵐 裕一
StaffName_017	テクニカルディレクター
StaffName_018	原 啓二
StaffName_019	チーフプログラミング
StaffName_020	寺内 優香
StaffName_021	プログラミング
StaffName_022	新井 勝\n山田 裕樹\n佐藤 明日菜\n少林 泰仁
StaffName_023	アートディレクション
StaffName_024	森澤 孝泰
StaffName_025	チーフメニューグラフィックデザイン
StaffName_026	中村 靖浩
StaffName_027	チーフ2Dグラフィックデザイン
StaffName_028	田中 伸明
StaffName_029	グラフィックデザイン
StaffName_030	千田 明日美\n松下 理恵\n黒田 妙子\n蒲生 楓\n岡内 美香\n来田 龍一
StaffName_031	チーフ3Dグラフィックデザイン
StaffName_032	矢仲 政博
StaffName_033	3Dグラフィックデザイン
StaffName_034	今西 恭平
StaffName_035	デザインスーパーバイザー
StaffName_036	宮本 文子\n龍田 春香\n柳 有紗
StaffName_037	VOICE DIRECTOR
StaffName_038	David W. Collins
StaffName_039	RECORDING ENGINEERING
StaffName_040	James Battley
StaffName_041	アニメーションパート
StaffName_042	アニメーション監督
StaffName_043	大地 丙太郎
StaffName_044	アニメーション演出
StaffName_045	高林　久弥
StaffName_046	作画監督
StaffName_047	松本 朋之(エムケイ座)\n近藤 優次(エムケイ座)\n志賀 道憲\n高原 修司\n宇都木 勇\n横田 和彦
StaffName_048	原画
StaffName_049	エムケイ座\n佐藤 直人\n三船 智帆\n山本 勉\n狩野 智香\n加藤 綾\n富田 晋太郎\n中條 雄太\n阿部 智仁\n\n原田 峰文\n\nスタジオワンパック\n山田 香央里\n花沢 友梨\n\nネオックス\n松永 佳人\n横野 光代\n田畑 勉\n\n宮本 由紀子\n輿石 暁\n\nスタジオグラフィティ\n木下 ゆうき\n内山 光\n小倉 せれん\n島村 鞠子\n野口 莉英子\n\nMK SEOUL
StaffName_050	動画/仕上げ
StaffName_051	MK SEOUL\nTAP\n暁アニメーション\nCL corporation\nTyphoon Graphics
StaffName_052	美術監督/背景
StaffName_053	秋葉みのる(スタジオじゃっく)
StaffName_054	色指定検査
StaffName_055	加藤 蓮
StaffName_056	コンポジットディレクター
StaffName_057	松田 陵平
StaffName_058	コンポジット
StaffName_059	國重 元宏\n菅 英之
StaffName_060	編集
StaffName_061	徳田 俊
StaffName_062	制作プロデューサー
StaffName_063	鈴木 良兵
StaffName_064	制作デスク
StaffName_065	渡辺 隆之
StaffName_066	制作進行
StaffName_067	孫 文迪\n神戸 有馬
StaffName_068	アニメーション制作
StaffName_069	株式会社ゼロジー
StaffName_070	OP/EDアニメーション制作
StaffName_071	有限会社　メビウス・トーン\n遊佐かずしげ\n大島りえ
StaffName_072	株式会社　アニマ
StaffName_073	アニメーションプロデューサー
StaffName_074	長澤 剛史
StaffName_075	ラインプロデューサー
StaffName_076	吉永裕志
StaffName_077	株式会社D R A W I Z
StaffName_078	CGディレクター
StaffName_079	竹内 亮祐
StaffName_080	CGプロデューサー
StaffName_081	大上 敦子
StaffName_082	株式会社flapper3
StaffName_083	横山直人
StaffName_084	音響監督
StaffName_085	嶋澤 みどり
StaffName_086	ミキシング
StaffName_087	山田 明寛
StaffName_088	効果
StaffName_089	高梨 絵美
StaffName_090	サウンドパート
StaffName_091	作曲・編曲
StaffName_092	土屋 俊輔（プロキオン・スタジオ）
StaffName_093	ギター
StaffName_094	太田 光宏
StaffName_095	ミキシング エンジニアリング
StaffName_096	秋田 裕之
StaffName_097	効果音
StaffName_098	黒田 淳也（プロキオン・スタジオ）
StaffName_099	ソングス プロデューサー
StaffName_100	油井 誠志
StaffName_101	プロダクション マネージャー
StaffName_102	佐藤 舞
StaffName_103	ミキシング エンジニアリング
StaffName_104	秋元 薫
StaffName_105	サウンドディレクター
StaffName_106	徳田 善久\n川田 真大
StaffName_107	クリエイター マネジメント
StaffName_108	田辺 かおる\n早川 博隆
StaffName_109	オープニング テーマ「スシ No.1」
StaffName_110	歌：　米内 佑希\n作詞 / 作曲 / 編曲：　Hi-yunk​  
StaffName_111	エンディング テーマ「レッツ！くるりんワールド」
StaffName_112	歌：　高橋 李依\n作詞 / 作曲 / 編曲：　渡邉 俊彦
StaffName_113	音響制作担当
StaffName_114	嶋澤 みどり
StaffName_115	レコーディングスタッフ
StaffName_116	山田 明寛\n中野 博
StaffName_117	音響制作アシスタント
StaffName_118	射場 さやか
StaffName_119	録音スタジオ
StaffName_120	サンセットスタジオ
StaffName_121	サウンドサポート
StaffName_122	濱野 美奈子\n山本 健誌
StaffName_123	アートワーク
StaffName_124	崎山 千晴\n則定 和磨\n新垣 良明
StaffName_125	マニュアル エディティング
StaffName_126	松原 祥
StaffName_127	テクニカルサポート
StaffName_128	小川 優太\n岩永 翔太郎\n稲毛 達
StaffName_129	デバッグ
StaffName_130	マリオクラブ株式会社\n熊坂 隆宏\n濱口 隆二\n横内 大樹
StaffName_131	株式会社デジタルハーツ\n辻井 宏行\n音羽 心平\n山田 舞子\n稲垣 翔太\n廣瀬 琢哉\n石部 康治\n戌亥 真晃\n鈴木 隼人\n時任 航希\n松本 貫志
StaffName_132	スペシャルサンクス
StaffName_133	大西 衿名\n中村 竜\n大畠 海人\n藤原 直弥\n大澤 徹\n目澤 芙裕子\n有限会社ゴーチ・ブラザーズ
StaffName_134	LOCALIZATION STAFF
StaffName_135	NOA LOCALIZATION MANAGEMENT
StaffName_136	Nate Bihldorff\nReiko Ninomiya\nRich Amtower\nAnn Lin\nTim O'Leary\nScot Ritchey
StaffName_137	NOA LOCALIZATION
StaffName_138	Billy Carroll\nRyan Kelley\nLars Knudson\nNich Maragos\nAyaka Osakabe\nMorgan Ritchie\nGalia Rodr\u00edguez Hornedo
StaffName_139	NOA PRODUCT TESTING
StaffName_140	Kentaro Nishimura\nSeth Hanser\nQ Dequina\nTomoko Mikami\nKaylee Lewis\nAi Hund\nTom Hertzog\nDouglas Lynn\nCraig So\nDerek Hipple\nPatricia Rivereau\nProduct Testing Technicians
StaffName_141	NOA COPY EDITING
StaffName_142	Michael Benedetto\nAlain Dautricourt\nNicko Gonzalez De Santiago\nSara Hoad\nJos\u00e9e Lebeau-B\u00e9dard\nKarina Mora\nErin Peterson\nCarolina Quesada\nLudovic Tientcheu
StaffName_143	SPECIAL THANKS
StaffName_144	Jeff Miller
StaffName_145	<EUROPEAN LOCALISATION>
StaffName_146	NOE LOCALISATION MANAGEMENT
StaffName_147	Ivan Garrido\nSaskia Doorschodt
StaffName_148	TRANSLATION
StaffName_149	COORDINATION
StaffName_150	Martina Leonor Bassani\nPierre Sanchez
StaffName_151	FRENCH
StaffName_152	Anthony Fouillen\nNatacha Faubert\nDavid Causs\u00e8que\nLaurent Godinot\nSylvain Gsell\nV\u00e9ronique Schneider\nGurvan Le Guen
StaffName_153	GERMAN
StaffName_154	Michael Hussinger\nFrithjof Koepp\nJessica Morandi\nThomas Ito\nGunnar Friedrich
StaffName_155	ITALIAN
StaffName_156	Mirko Capocelli\nGiovanna Canta\nTito Leati\nEmanuele Tonetti
StaffName_157	SPANISH
StaffName_158	Blanca Hueso Taul\u00e9s\nAlfonso D\u00edaz Jim\u00e9nez \nAriel del Rio de Angelis\nEnrique S\u00e1nchez Rosa\nSara Sainz Nieto
StaffName_159	DUTCH
StaffName_160	Suzanne Turgeon\nThomas den Haan\nCarsten Harmans\nMark Hoefsteders\nPatrick Koudstaal\nLennart Rotteveel\nChristian Buter
StaffName_161	QUALITY ASSURANCE
StaffName_162	COORDINATION
StaffName_163	J. Ignacio Le\u00f3n L\u00f3pez\nJes\u00fas Guti\u00e9rrez Cuadra\nNOE Quality Assurance\nKeywords Studios
StaffName_164	プロデューサー
StaffName_165	鈴井 匡伸\n山上 仁志
StaffName_166	ゼネラルプロデューサー
StaffName_167	高橋 伸也
StaffName_168	エグゼクティブプロデューサー
StaffName_169	君島 達己
StaffName_170	制作・著作
StaffName_171	任天堂株式会社
StaffName_172	\u00a92018 Nintendo\n Co-Developed by indieszero Co., Ltd.
\database\database_stage.msbt
stageName_stage001	国境への道１
stageName_stage002	国境への道２
stageName_stage003	国境への道３
stageName_stage004	国境への道４
stageName_stage005	国境への道５
stageName_stage006	国境への道６
stageName_stage007	国境への道７
stageName_stage008	スシ解放戦線アジト
stageName_stage009	鎮守の森への道１
stageName_stage010	鎮守の森への道２
stageName_stage011	鎮守の森への道３
stageName_stage012	鎮守の森への道４
stageName_stage013	鎮守の森への道５
stageName_stage014	鎮守の森への道６
stageName_stage015	鎮守の森への道７
stageName_stage016	鎮守の森への道８
stageName_stage017	鎮守の森への道９
stageName_stage018	鎮守の森ゲート前
stageName_stage019	鎮守の森ゲート
stageName_stage020	国境ゲートへの道１
stageName_stage021	国境ゲートへの道２
stageName_stage022	国境ゲートへの道３
stageName_stage023	国境ゲートへの道４
stageName_stage024	国境ゲートへの道５
stageName_stage025	展望野原
stageName_stage026	国境ゲートへの道６
stageName_stage027	国境ゲートへの道７
stageName_stage028	国境第１ゲート前
stageName_stage029	国境第１ゲート
stageName_stage030	国境第２ゲート
stageName_stage031	国境最終ゲート前
stageName_stage032	浜辺への道１
stageName_stage033	浜辺への道２
stageName_stage034	浜辺への道３
stageName_stage035	浜辺への道４
stageName_stage036	浜辺への道５
stageName_stage037	ウッドデッキ
stageName_stage038	浜辺への道６
stageName_stage039	浜辺への道７
stageName_stage040	浜辺への道８
stageName_stage041	浜辺への道９
stageName_stage042	浜辺１
stageName_stage043	浜辺２
stageName_stage044	浜辺３
stageName_stage045	海上基地通路１
stageName_stage046	海上基地通路２
stageName_stage047	海上基地通路３
stageName_stage048	海上基地通路４
stageName_stage049	海上基地通路５
stageName_stage050	海上基地通路６
stageName_stage051	将軍の砦前
stageName_stage052	将軍の砦
stageName_stage053	交易の町バラン１
stageName_stage054	交易の町バラン２
stageName_stage055	交易の町バラン３
stageName_stage056	交易の町バラン４
stageName_stage057	交易の町バラン５
stageName_stage058	交易の町バラン６
stageName_stage059	交易の町バラン７
stageName_stage060	穀倉地帯１
stageName_stage061	穀倉地帯２
stageName_stage062	要塞ナバ・正門
stageName_stage063	要塞ナバ・郭１
stageName_stage064	要塞ナバ・郭２
stageName_stage065	要塞ナバ・郭３
stageName_stage066	要塞ナバ・郭４
stageName_stage067	要塞ナバ・内門
stageName_stage068	要塞ナバ・砦１
stageName_stage069	要塞ナバ・砦２
stageName_stage070	要塞ナバ・砦３
stageName_stage071	要塞ナバ・砦４
stageName_stage072	要塞ナバ・はね橋前
stageName_stage073	野営キャンプ
stageName_stage074	売店エリア１
stageName_stage075	売店エリア２
stageName_stage076	売店エリア３
stageName_stage077	売店エリア４
stageName_stage078	登山ルート１
stageName_stage079	登山ルート２
stageName_stage080	登山ルート３
stageName_stage081	登山ルート４
stageName_stage082	登山ルート５
stageName_stage083	登山ルート６
stageName_stage084	登山ルート７
stageName_stage085	登山ルート８
stageName_stage086	登山ルート９
stageName_stage087	名所・溶岩滝
stageName_stage088	鉱山砦への道１
stageName_stage089	鉱山砦への道２
stageName_stage090	鉱山砦への道３
stageName_stage091	鉱山砦への道４
stageName_stage092	鉱山砦への道５
stageName_stage093	鉱山砦への道６
stageName_stage094	ソスナの鉱山砦
stageName_stage095	六花山・登山道１
stageName_stage096	六花山・登山道２
stageName_stage097	六花山・登山道３
stageName_stage098	六花山・登山道４
stageName_stage099	六花山・砦
stageName_stage100	六花山・下山道１
stageName_stage101	六花山・下山道２
stageName_stage102	六花山・下山道３
stageName_stage103	六花山・船つき場
stageName_stage104	再訓練施設・正門
stageName_stage105	訓練棟
stageName_stage106	再訓練施設・通路１
stageName_stage107	再訓練施設・通路２
stageName_stage108	再訓練施設・通路３
stageName_stage109	再訓練施設・通路４
stageName_stage110	特別訓練棟
stageName_stage111	再訓練施設・裏門
stageName_stage112	帝国街道１
stageName_stage113	帝国街道２
stageName_stage114	帝国街道３
stageName_stage115	帝国街道４
stageName_stage116	帝国街道５
stageName_stage117	帝国街道６
stageName_stage118	帝国街道７
stageName_stage119	帝国街道８
stageName_stage120	帝国街道９
stageName_stage121	帝都・正門
stageName_stage122	帝都１
stageName_stage123	帝都２
stageName_stage124	帝都３
stageName_stage125	帝都４
stageName_stage126	帝都５
stageName_stage127	帝都６
stageName_stage128	帝都７
stageName_stage129	帝都８
stageName_stage130	宮殿城門
stageName_stage131	宮殿入口
stageName_stage132	エントランス１
stageName_stage133	エントランス２
stageName_stage134	エントランス３
stageName_stage135	エントランス４
stageName_stage136	宮殿廊下
stageName_stage137	兵士詰所１
stageName_stage138	兵士詰所２
stageName_stage139	兵士詰所３
stageName_stage140	兵士詰所４
stageName_stage141	四天王の間１
stageName_stage142	四天王の間２
stageName_stage143	四天王の間３
stageName_stage144	四天王の間４
stageName_stage145	皇帝の間
stageName_stage146	皇帝の間・玉座
stageName_area01_ex001	かくしステージ１
stageName_area01_ex002	かくしステージ２
stageName_area01_ex003	かくしステージ３
stageName_area01_ex004	岬のかくれほこら
stageName_area02_ex001	かくしステージ１
stageName_area02_ex002	かくしステージ２
stageName_area02_ex003	かくしステージ３
stageName_area02_ex004	海岸のかくれほこら
stageName_area03_ex001	かくしステージ１
stageName_area03_ex002	かくしステージ２
stageName_area03_ex003	かくしステージ３
stageName_area03_ex004	かくしステージ４
stageName_area03_ex005	かくしステージ５
stageName_area03_ex006	かくしステージ６
stageName_area03_ex007	かくしステージ７
stageName_area03_ex008	鉱山のかくれほこら
stageName_area04_ex001	かくしステージ１
stageName_area04_ex002	かくしステージ２
stageName_area04_ex003	かくしステージ３
stageName_area04_ex004	要塞のかくれほこら
stageName_area05_ex001	かくしステージ１
stageName_area05_ex002	かくしステージ２
stageName_area05_ex003	かくしステージ３
stageName_area05_ex004	孤島のかくれほこら
stageName_area06_ex001	かくしステージ１
stageName_area06_ex002	かくしステージ２
stageName_area06_ex003	かくしステージ３
stageName_area06_ex004	かくしステージ４
stageName_area06_ex005	かくしステージ５
stageName_area06_ex006	かくしステージ６
stageName_area06_ex007	かくしステージ７
stageName_area06_ex008	かくしステージ８
stageName_area06_ex009	かくしステージ９
stageName_area06_ex010	北の森のかくれほこら
stageName_area07_ex001	肖像画
stageName_area04sub_001	奥地の道１
stageName_area04sub_002	奥地の道２
stageName_area04sub_003	奥地の道３
stageName_area04sub_004	奥地の道４
stageName_area04sub_005	奥地の道５
stageName_area04sub_006	奥地の道６
stageName_area04sub_007	奥地の道７
stageName_area04sub_008	奥地の道８
stageName_area04sub_009	奥地の道９
stageName_area04sub_010	奥地のかくれ神社
stageName_area04sub_ex001	かくしステージ１
stageName_area04sub_ex002	雪山のかくれほこら
stageName_area06sub_001	南の街道１
stageName_area06sub_002	南の街道２
stageName_area06sub_003	南の街道３
stageName_area06sub_004	南の街道４
stageName_area06sub_005	南の街道５
stageName_area06sub_006	南の街道６
stageName_area06sub_007	南の街道７
stageName_area06sub_008	南の街道８
stageName_area06sub_009	南の街道９
stageName_area06sub_010	帝国軍地下施設
stageName_area06sub_ex001	かくしステージ１
stageName_area06sub_ex002	南のかくれほこら
stageName_area08_001	謎の施設前
stageName_area08_002	パラレルゲート No.1/31
stageName_area08_003	パラレルゲート No.2/31
stageName_area08_004	パラレルゲート No.3/31
stageName_area08_005	パラレルゲート No.4/31
stageName_area08_006	パラレルゲート No.5/31
stageName_area08_007	パラレルゲート No.6/31
stageName_area08_008	パラレルゲート No.7/31
stageName_area08_009	パラレルゲート No.8/31
stageName_area08_010	パラレルゲート No.9/31
stageName_area08_011	パラレルゲート No.10/31
stageName_area08_012	パラレルゲート No.11/31
stageName_area08_013	パラレルゲート No.12/31
stageName_area08_014	パラレルゲート No.13/31
stageName_area08_015	パラレルゲート No.14/31
stageName_area08_016	パラレルゲート No.15/31
stageName_area08_017	パラレルゲート No.16/31
stageName_area08_018	パラレルゲート No.17/31
stageName_area08_019	パラレルゲート No.18/31
stageName_area08_020	パラレルゲート No.19/31
stageName_area08_021	パラレルゲート No.20/31
stageName_area08_022	パラレルゲート No.21/31
stageName_area08_023	パラレルゲート No.22/31
stageName_area08_024	パラレルゲート No.23/31
stageName_area08_025	パラレルゲート No.24/31
stageName_area08_026	パラレルゲート No.25/31
stageName_area08_027	パラレルゲート No.26/31
stageName_area08_028	パラレルゲート No.27/31
stageName_area08_029	パラレルゲート No.28/31
stageName_area08_030	パラレルゲート No.29/31
stageName_area08_031	パラレルゲート No.30/31
stageName_area08_032	パラレルゲート No.31/31
\database\database_sushiInfo.msbt
SushiInfo_Kappa	シャキシャキの歯ごたえはこのスシ特有じゃ
SushiInfo_Tamago	黄金色に輝く卵焼きはまろやかな甘さじゃ
SushiInfo_Salmon	脂と旨みのバランスが良く子供に大人気じゃ
SushiInfo_SalmonRoast	あぶられてサーモンの脂がより引き立つわい
SushiInfo_Aji	光沢のある皮も美しいが味も美味なんじゃぞ
SushiInfo_Ika	かみ切れぬほど弾力ある歯ごたえが特長じゃ
SushiInfo_Tako	身の歯ごたえと吸盤のコリコリ感が特長じゃ
SushiInfo_Buri	脂ののった身はまろやかな口当たりじゃぞ
SushiInfo_CaliforniaRoll	シャリにふられたとびこが贅沢じゃのう
SushiInfo_Hotate	ぷるんとした白色の身は見ても楽しめるぞ
SushiInfo_Ebi	ほんのり赤みがかった身がとても優美じゃの
SushiInfo_Anago	ほろほろ食感とタレが互いを引き立てておる
SushiInfo_Kinmedai	柔らかな口当たりに品位を感じるスシじゃの
SushiInfo_Ikura	旨みが凝縮されていて赤い宝石とも言えるな
SushiInfo_Tarabagani	赤く引きしまった身からは力強さを感じるの
SushiInfo_Uni	濃厚な口当たりは高貴さすら感じるほどじゃ
SushiInfo_BotanEbi	はじけるほどのプリプリ食感は桃源郷の如し
SushiInfo_Ootoro	他のスシの追随をゆるさないスシの王様じゃ
SushiInfo_Inari	甘からい油あげとシャリは最高の相性じゃ
SushiInfo_Engawa	コリコリとした食感はえんがわ独特じゃな
SushiInfo_Melon	あまりの甘美さにみな言葉を失うそうじゃぞ
SushiInfo_Mikan	オレンジの酸っぱさは青春の酸っぱさじゃ
SushiInfo_Strawberry	酸っぱさのなかには切なさもあるんじゃよ…
SushiInfo_CornWarship	コーンとマヨネーズの調和がたまらんわい
SushiInfo_EbimayoWarship	ぷりぷりの食感と後味の良さはバツグンじゃ
SushiInfo_NegitoroWarship	すり身にノリとネギの風味が良く合うんじゃ
SushiInfo_Katuo	ぶ厚い切身とシャリを豪快に食すのが乙じゃ
SushiInfo_Bintoro	透き通るような身には脂が凝縮されておるぞ
SushiInfo_Amaebi	その名の通り味わいある深い甘みが特長じゃ
SushiInfo_Maguro	子供から大人までみんなに人気のスシじゃな
SushiInfo_Ebitenroll	えび・衣・シャリの三重奏は見事の一言じゃ
SushiInfo_ShirasuWarship	たくさんのったしらすは鮮度がバツグンじゃ
SushiInfo_Torosalmon	しっかり脂がのったトロトロのサーモンじゃ
SushiInfo_Rainbowroll	色とりどりのネタはまさにレインボーじゃな
SushiInfo_Unagi	とろけるような食感にはみんなメロメロじゃ
SushiInfo_Chuutoro	脂をうんとたくわえた身は輝いて見えるわい
SushiInfo_LegendTorosalmon	伝説の名を冠するスシは伊達じゃないぞ…？
SushiInfo_PineCut	ほどよい酸味のなかに優しい甘みがあるぞい
SushiInfo_MelonCut	柔らかな食感…広がる甘み…まさに楽園じゃ
SushiInfo_KiwiCut	みずみずしい口当たりはまさに清流の如し
SushiInfo_MangoCut	熟れた果肉と濃厚な甘みはリゾート気分じゃ
SushiInfo_FruitsAssort	イチゴ…メロン…ベリー…盛りだくさんじゃ
SushiInfo_EbiRoast	コゲの苦味がえびの香りとよく合うんじゃ
SushiInfo_EngawaRoast	コリコリの食感にコゲもあって文句なしじゃ
SushiInfo_HotateRoast	なめらかな食感にコゲの香りが良く合うぞ
\database\database_tipsInfo.msbt
TipsName_001	スシ皿のつなげ方
TipsPage1_001	タッチで{c[dc0000]}同じ色の皿{c[000000]}を{c[dc0000]}２つ以上{c[000000]}つなぎ、\nはなすとスシを食べることができる！\n皿をつなげられる時間は{c[dc0000]}７秒間{c[000000]}！\n７秒過ぎると集めた皿は消えてしまうぞ！
TipsPage2_001	つなげている皿が途中で{c[dc0000]}画面外に流される{c[000000]}と、\nその時点で皿つなぎが{c[dc0000]}終わってしまう{c[000000]}が、\nこのときは消えてしまうことはなく、\nそこまで集めたスシは食べることができる。
TipsName_002	共通レーンとは？
TipsPage1_002	スシフィールドには、自分と敵それぞれが持つ\n３つのレーンの他に{c[006e00]}共通レーン{c[000000]}があるぞ。\nここに流れているスシは、{c[dc0000]}自分も敵も両方が\n取れる{c[000000]}！ 早い者勝ちのレーンだ！
TipsPage2_002	{c[006e00]}共通レーン{c[000000]}に流れてくるスシは、自分と敵\nそれぞれの{c[dc0000]}１番目のスシガミ{c[000000]}が出すスシの\n中から、{c[dc0000]}ランダム{c[000000]}に選ばれるぞ。
TipsName_003	レーンドライブのコツ
TipsPage1_003	{c[006e00]}レーンドライブ{c[000000]}は、スシをつなげている\nときなど、{c[dc0000]}画面をタッチし続ける{c[000000]}ことで\n発動する。
TipsPage2_003	タッチを離したり、{c[dc0000]}タッチしている位置{c[000000]}が\n大きく動きすぎると効果が切れてしまう。\n{c[dc0000]}なるべく近い位置にとどまり{c[000000]}、\nスシが流れて来るのを待つのがコツだ！
TipsName_004	フルーツとスイーツ
TipsPage1_004	スシの他に、ほこらからは皿に乗った\n{c[006e00]}フルーツ{c[000000]}が流れてくることがある。\nまた、スキル「{c[006e00]}スイーツ天国{c[000000]}」を使うと\nレーンに{c[006e00]}スイーツ{c[000000]}が出現するぞ！
TipsPage2_004	{c[006e00]}フルーツ{c[000000]}を食べると{c[dc0000]}HPが少し回復{c[000000]}する！\n一方、{c[006e00]}スイーツ{c[000000]}はスシ皿に乗っていないので\n１つ１つ{c[dc0000]}タッチ{c[000000]}して取る必要があるが、\n{c[006e00]}フルーツ{c[000000]}より{c[dc0000]}多くのHPが回復{c[000000]}するのだ！
TipsName_005	皿の枚数と攻撃力
TipsPage1_005	皿色には{c[dc0000]}９段階{c[000000]}の{c[006e00]}グレード{c[000000]}があり、{c[006e00]}グレード{c[000000]}が\n高い皿ほど１枚あたりの攻撃力が高い。\nしかし、敵に与えるダメージは、単純に\n「{c[dc0000]}１枚の攻撃力\u00d7枚数{c[000000]}」では{c[dc0000]}決まらない{c[000000]}のだ！
TipsPage2_005	皿はたくさん{c[dc0000]}重ねるほど{c[000000]}攻撃力が{c[dc0000]}より高まる{c[000000]}！\n重ねれば重ねるほどボーナスダメージが増え、\n重ねた枚数以上に強い攻撃ができるのだ！\nそれは、{c[dc0000]}20皿以上{c[000000]}つんだときに最大になる！
TipsName_006	敵のつみ皿を割る！
TipsPage1_006	皿をシュートすると、敵にダメージを与えら\nれるだけでなく、{c[dc0000]}投げた皿の攻撃力{c[000000]}に応じて、\n敵のテーブルにある{c[dc0000]}つみ皿を割って減らす{c[000000]}\nことができるぞ！
TipsName_007	同ネタボーナスとは？
TipsPage1_007	皿は{c[dc0000]}同じ色{c[000000]}であればつなげられるが、さらに、{c[dc0000]}\n上に乗っているネタも同じ皿だけ{c[000000]}をつなげると\nそのつみ皿の攻撃力は、通常の{c[dc0000]}1.3倍{c[000000]}に！\nそれが{c[dc0000]}同ネタボーナス{c[000000]}だ！
TipsName_008	スシまつりのひみつ
TipsPage1_008	スシを食べると{c[006e00]}祭ゲージ{c[000000]}が貯まっていく。\nMAXになると、{c[006e00]}スシまつり{c[000000]}に突入！{c[dc0000]}\n約12秒{c[000000]}の間、{c[dc0000]}攻撃力が1.5倍{c[000000]}になる上に、\nより{c[006e00]}グレード{c[000000]}の高いスシが出るようになる！
TipsPage2_008	さらに{c[006e00]}スシまつり{c[000000]}中は、同じ種類のスシが\n必ず{c[dc0000]}２連続以上{c[000000]}で出てくるため、皿を長く\nつなげやすくなるのだ！
TipsPage3_008	攻撃力の場合と同様に、{c[dc0000]}高いつみ皿{c[000000]}を作るほど{c[006e00]}\n祭ゲージ{c[000000]}が{c[dc0000]}たくさん貯まる{c[000000]}ので、\n早く{c[006e00]}スシまつり{c[000000]}に入れるぞ！\n皿はとにかく長くつなごう！
TipsName_009	虹皿とは？
TipsPage1_009	{c[dc0000]}７皿以上{c[000000]}つなげると、ほこらから{c[006e00]}虹皿{c[000000]}が発生！{c[006e00]}\n虹皿{c[000000]}は{c[dc0000]}どの色ともつなげる{c[000000]}ことができ、\n１枚の攻撃力も70ととても高いぞ！
TipsPage2_009	さらに、{c[006e00]}虹皿{c[000000]}がふくまれるつみ皿は、\n虹色のオーラに守られ、{c[dc0000]}敵のシュート{c[000000]}によって{c[dc0000]}\n割られることがない{c[000000]}のだ！
TipsName_010	コンボ攻撃のひみつ
TipsPage1_010	{c[dc0000]}同じ色の皿{c[000000]}を{c[dc0000]}連続{c[000000]}して敵に当てると\n{c[006e00]}コンボ{c[000000]}となり、その前に当てたつみ皿の{c[dc0000]}\n攻撃力の何割か{c[000000]}がコンボボーナスとして\n今回のダメージにも加算されるぞ！
TipsPage2_010	過去のダメージが{c[dc0000]}上乗せ{c[000000]}されていくので、\n同じ色の皿がテーブルにたくさんあるときは{c[dc0000]}\n高いつみ皿から{c[000000]}投げた方がおトクなのだ！
TipsPage3_010	{c[006e00]}虹皿{c[000000]}{c[dc0000]}が入ったつみ皿{c[000000]}は、{c[dc0000]}オールマイティー色\n{c[000000]}として判定され、{c[006e00]}コンボ{c[000000]}が{c[dc0000]}必ず{c[000000]}つながるぞ！\nそして、{c[006e00]}コンボ{c[000000]}は{c[dc0000]}時間経過では途切れない{c[000000]}。\nあせらずにねらおう！
TipsName_011	自動シュートと手動シュート
TipsPage1_011	スシライカーテーブルには、つみ皿を{c[dc0000]}５つ{c[000000]}まで\nストックしておくことができる。\n６つ目のつみ皿を作ると、最初のつみ皿から\n順番に{c[dc0000]}自動でシュート{c[000000]}されていく。
